Unnamed: 0,gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,GameDuration
7999,4471981120,1,14,2,1,12,6,11,0,0,0,0,18002,7.0,19391,199,36,2621,2483,19.9,1800.2,12,0,0,6,12,5,0,0,0,0,15381,6.8,16908,195,44,-2621,-2483,19.5,1538.1,29.0
8000,4480094113,0,13,1,0,11,16,10,0,0,0,0,17901,6.8,16538,171,44,-2529,-1607,17.1,1790.1,17,2,1,16,11,17,1,0,1,0,20430,7.0,18145,205,36,2529,1607,20.5,2043.0,27.0
8001,4387774615,0,15,3,0,3,4,1,0,0,0,0,14205,7.0,18034,197,50,-1099,-396,19.7,1420.5,12,3,1,4,3,4,1,1,0,0,15304,7.0,18430,236,43,1099,396,23.6,1530.4,37.0
8002,4515363790,0,12,3,0,4,6,1,0,0,0,0,13772,6.0,14954,178,28,-3147,-3323,17.8,1377.2,22,1,1,6,4,6,1,0,1,0,16919,7.0,18277,223,52,3147,3323,22.3,1691.9,18.0
8003,4526222193,1,21,6,1,6,1,7,1,1,0,0,17231,7.2,19272,237,80,3142,2037,23.7,1723.1,18,0,0,1,6,1,0,0,0,0,14089,6.8,17235,245,44,-3142,-2037,24.5,1408.9,17.0
8004,4447414095,0,17,2,0,6,8,6,0,0,0,0,15983,7.2,19337,233,42,-1231,496,23.3,1598.3,13,2,1,8,6,11,0,0,0,0,17214,7.4,18841,201,52,1231,-496,20.1,1721.4,19.0
8005,4504974041,0,13,1,1,2,4,2,0,0,0,0,14651,6.8,18301,241,41,-1991,-1055,24.1,1465.1,15,1,0,4,2,4,0,0,0,0,16642,7.2,19356,248,78,1991,1055,24.8,1664.2,30.0
8006,4442091575,1,20,3,1,11,1,13,1,1,0,1,18789,7.4,20433,231,38,4250,3916,23.1,1878.9,17,0,0,1,11,1,0,0,0,0,14539,6.4,16517,223,57,-4250,-3916,22.3,1453.9,20.0
8007,4516515397,0,13,1,0,6,12,3,0,0,0,0,15485,6.6,16784,213,28,-3683,-3420,21.3,1548.5,34,3,1,12,6,13,2,1,1,0,19168,7.4,20204,209,63,3683,3420,20.9,1916.8,28.0
8008,4505187643,1,66,2,1,10,3,11,1,0,1,0,17992,7.0,18842,212,51,3313,1465,21.2,1799.2,13,0,0,3,10,4,1,1,0,0,14679,6.8,17377,217,52,-3313,-1465,21.7,1467.9,20.0
8009,4526183369,1,22,4,1,10,8,17,1,1,0,0,18828,7.2,18186,197,53,2117,180,19.7,1882.8,16,4,0,8,10,8,1,0,1,0,16711,6.8,18006,209,47,-2117,-180,20.9,1671.1,21.0
8010,4467235457,0,13,2,1,3,9,3,0,0,0,0,14797,6.6,17124,212,48,-3268,-3888,21.2,1479.7,13,2,0,9,3,6,1,1,0,0,18065,7.6,21012,218,80,3268,3888,21.8,1806.5,28.0
8011,4469904395,1,16,0,0,4,7,5,1,1,0,0,15524,7.0,17843,228,56,-629,-209,22.8,1552.4,24,1,1,7,4,7,0,0,0,0,16153,6.8,18052,192,55,629,209,19.2,1615.3,39.0
8012,4461601023,1,18,1,1,10,4,6,2,1,1,0,18288,7.6,20765,234,68,3184,3874,23.4,1828.8,14,1,0,4,10,5,0,0,0,0,15104,6.8,16891,209,54,-3184,-3874,20.9,1510.4,18.0
8013,4506975246,0,50,2,0,5,8,2,0,0,0,0,16304,7.0,18344,222,84,-890,-1261,22.2,1630.4,15,2,1,8,5,5,2,1,1,0,17194,7.4,19605,218,52,890,1261,21.8,1719.4,26.0
8014,4490055696,0,48,4,0,5,10,8,1,1,0,0,14974,6.2,15389,201,24,-4646,-3186,20.1,1497.4,14,3,1,10,5,17,0,0,0,1,19620,7.2,18575,201,64,4646,3186,20.1,1962.0,16.0
8015,4519220567,0,17,16,1,4,2,4,0,0,0,0,16598,7.0,18693,256,43,1937,1019,25.6,1659.8,46,8,0,2,4,1,1,1,0,0,14661,6.8,17674,239,41,-1937,-1019,23.9,1466.1,25.0
8016,4522842470,1,16,3,1,5,5,7,0,0,0,0,15273,6.8,16349,189,55,15,-2108,18.9,1527.3,24,3,0,5,5,6,1,1,0,0,15258,7.0,18457,216,54,-15,2108,21.6,1525.8,30.0
8017,4448423272,0,10,3,1,4,5,2,0,0,0,0,15515,7.2,18510,222,55,-44,673,22.2,1551.5,15,0,0,5,4,4,0,0,0,0,15559,6.8,17837,218,56,44,-673,21.8,1555.9,19.0
8018,4509068036,0,15,3,1,4,0,2,0,0,0,0,16024,6.8,19005,220,62,3133,2377,22.0,1602.4,14,2,0,0,4,0,0,0,0,0,12891,6.6,16628,206,44,-3133,-2377,20.6,1289.1,48.0
8019,4521845032,0,16,5,1,4,8,7,0,0,0,0,15667,7.0,17592,225,60,-2450,-2260,22.5,1566.7,14,3,0,8,4,14,1,1,0,0,18117,7.6,19852,252,60,2450,2260,25.2,1811.7,22.0
8020,4515955272,1,16,11,0,9,7,5,0,0,0,0,18451,7.4,19111,226,60,1309,657,22.6,1845.1,43,2,1,7,9,5,0,0,0,0,17142,6.8,18454,206,44,-1309,-657,20.6,1714.2,24.0
8021,4519665715,0,15,2,0,8,9,5,0,0,0,0,16355,6.8,17998,198,59,-994,266,19.8,1635.5,16,4,1,9,8,9,1,1,0,0,17349,6.8,17732,202,40,994,-266,20.2,1734.9,28.0
8022,4465424033,0,13,4,1,4,12,3,1,0,1,0,15140,6.6,15933,198,48,-4199,-3415,19.8,1514.0,23,2,0,12,4,11,0,0,0,1,19339,7.2,19348,221,40,4199,3415,22.1,1933.9,24.0
8343,4507316147,0,17,4,1,2,5,3,0,0,0,0,14219,6.6,16055,213,40,-2405,-1720,21.3,1421.9,46,5,0,5,2,7,0,0,0,0,16624,6.8,17775,235,37,2405,1720,23.5,1662.4,36.0
8344,4521070500,1,16,4,0,4,3,4,0,0,0,0,15616,6.8,18728,224,40,441,379,22.4,1561.6,15,2,1,3,4,2,0,0,0,0,15175,6.8,18349,230,48,-441,-379,23.0,1517.5,22.0
8345,4503463273,1,14,0,1,10,10,14,1,1,0,1,19177,7.0,17889,197,60,759,-221,19.7,1917.7,14,2,0,10,10,11,1,0,1,1,18418,7.0,18110,178,43,-759,221,17.8,1841.8,24.0
8346,4513159115,0,13,1,0,5,4,4,0,0,0,0,15977,7.0,18445,205,48,898,732,20.5,1597.7,18,2,1,4,5,2,0,0,0,0,15079,7.0,17713,215,44,-898,-732,21.5,1507.9,27.0
8347,4526758106,1,20,2,1,9,6,10,2,1,1,0,18302,7.2,18292,228,64,2397,958,22.8,1830.2,15,3,0,6,9,8,0,0,0,0,15905,7.0,17334,202,40,-2397,-958,20.2,1590.5,24.0
8348,4526377831,1,19,2,0,5,3,9,1,1,0,0,15634,6.8,16928,223,40,1149,1056,22.3,1563.4,15,3,1,3,5,5,0,0,0,0,14485,6.4,15872,208,48,-1149,-1056,20.8,1448.5,23.0
8349,4521832077,1,23,1,0,5,5,5,0,0,0,0,16165,7.2,18868,229,52,857,1040,22.9,1616.5,15,4,1,5,5,3,1,1,0,0,15308,7.0,17828,197,56,-857,-1040,19.7,1530.8,29.0
8350,4502257750,0,17,2,1,6,9,5,0,0,0,0,15900,6.6,16277,208,40,-3237,-2680,20.8,1590.0,38,4,0,9,6,6,1,0,1,1,19137,7.0,18957,219,52,3237,2680,21.9,1913.7,16.0
8351,4516563869,1,14,4,1,8,6,10,1,1,0,0,17776,6.8,18126,224,45,1072,411,22.4,1777.6,17,2,0,6,8,8,0,0,0,0,16704,6.6,17715,238,51,-1072,-411,23.8,1670.4,30.0
8352,4526678710,1,20,3,1,9,13,12,1,1,0,0,17597,6.6,16212,188,40,-1522,-1504,18.8,1759.7,16,1,0,13,9,15,0,0,0,0,19119,6.8,17716,185,37,1522,1504,18.5,1911.9,27.0
8353,4519687023,1,18,1,0,2,6,2,0,0,0,0,14071,6.8,16114,231,47,-2633,-1640,23.1,1407.1,13,4,1,6,2,6,1,1,0,0,16704,6.8,17754,238,52,2633,1640,23.8,1670.4,38.0
8354,4524566324,0,23,1,0,8,9,8,1,0,1,0,17380,7.2,18665,220,60,-213,399,22.0,1738.0,14,1,1,9,8,14,0,0,0,0,17593,7.0,18266,215,36,213,-399,21.5,1759.3,34.0
8355,4516104622,0,17,3,1,3,5,2,0,0,0,0,14666,6.8,17730,215,38,-3315,-2013,21.5,1466.6,21,4,0,5,3,2,2,1,1,1,17981,7.2,19743,257,70,3315,2013,25.7,1798.1,24.0
8356,4518398383,0,13,2,1,11,4,4,1,1,0,0,18232,7.4,19347,231,55,3987,3310,23.1,1823.2,12,1,0,4,11,3,0,0,0,0,14245,6.4,16037,168,40,-3987,-3310,16.8,1424.5,36.0
8357,4523660012,1,13,1,1,7,8,8,0,0,0,0,17004,7.2,19083,193,52,-417,81,19.3,1700.4,40,1,0,8,7,7,1,1,0,0,17421,7.2,19002,206,59,417,-81,20.6,1742.1,35.0
8358,4519379201,1,53,2,0,7,17,5,0,0,0,0,15664,6.6,16740,174,48,-4732,-1805,17.4,1566.4,16,4,1,17,7,20,1,1,0,0,20396,7.0,18545,228,38,4732,1805,22.8,2039.6,47.0
8359,4522456399,0,17,4,1,10,8,17,1,0,1,0,18432,7.0,17701,203,53,1517,-69,20.3,1843.2,13,2,0,8,10,16,1,1,0,0,16915,6.8,17770,193,52,-1517,69,19.3,1691.5,24.0
8360,4527461738,0,39,2,0,3,11,3,0,0,0,0,15495,7.0,17144,231,40,-2609,-2248,23.1,1549.5,13,9,1,11,3,7,1,1,0,0,18104,7.0,19392,237,56,2609,2248,23.7,1810.4,20.0
8361,4519749529,1,16,3,1,5,7,4,1,1,0,0,16318,7.2,18452,234,56,-67,-481,23.4,1631.8,17,5,0,7,5,4,0,0,0,0,16385,7.2,18933,200,66,67,481,20.0,1638.5,35.0
8362,4523069328,1,17,3,1,5,3,9,1,1,0,0,16123,6.6,17197,204,50,593,-702,20.4,1612.3,12,3,0,3,5,2,0,0,0,0,15530,7.0,17899,238,60,-593,702,23.8,1553.0,23.0
8363,4515266360,1,36,2,0,2,8,2,0,0,0,0,14079,7.0,17003,207,43,-3388,-1882,20.7,1407.9,16,1,1,8,2,6,1,1,0,0,17467,7.2,18885,239,44,3388,1882,23.9,1746.7,29.0
8364,4517634748,1,14,5,1,9,2,13,1,1,0,0,18081,7.2,19648,214,57,4233,3106,21.4,1808.1,19,2,0,2,9,2,0,0,0,0,13848,6.6,16542,193,45,-4233,-3106,19.3,1384.8,26.0
8365,4527545392,1,23,7,0,6,8,7,0,0,0,0,16449,6.6,16962,232,48,-167,-395,23.2,1644.9,21,5,1,8,6,9,0,0,0,0,16616,7.0,17357,196,46,167,395,19.6,1661.6,37.0
8366,4522806389,0,17,1,1,2,4,1,0,0,0,0,14947,7.0,17628,241,52,-2088,-2417,24.1,1494.7,16,4,0,4,2,4,1,1,0,0,17035,7.2,20045,280,68,2088,2417,28.0,1703.5,32.0
8367,4511647215,0,13,3,0,5,7,8,1,0,1,0,15457,6.6,17048,191,58,-1647,-3035,19.1,1545.7,13,4,1,7,5,7,1,1,0,0,17104,7.4,20083,251,54,1647,3035,25.1,1710.4,20.0
8368,4506455461,0,14,0,0,5,4,6,1,1,0,0,17129,7.2,18794,256,47,1004,211,25.6,1712.9,12,2,1,4,5,4,0,0,0,0,16125,6.8,18583,234,56,-1004,-211,23.4,1612.5,33.0
8369,4499849238,1,24,3,0,8,6,7,2,1,1,0,17527,7.2,19414,236,64,1625,1945,23.6,1752.7,16,2,1,6,8,2,0,0,0,0,15902,6.8,17469,208,52,-1625,-1945,20.8,1590.2,28.0
8370,4524047354,0,45,1,0,4,10,3,0,0,0,0,14396,6.6,16065,203,40,-4339,-2857,20.3,1439.6,18,2,1,10,4,4,0,0,0,0,18735,7.0,18922,234,56,4339,2857,23.4,1873.5,25.0
8371,4521429241,1,30,2,1,5,8,6,1,1,0,0,16131,7.0,17821,206,55,-1142,229,20.6,1613.1,17,1,0,8,5,6,1,0,1,0,17273,6.8,17592,221,52,1142,-229,22.1,1727.3,27.0
8372,4514713257,1,13,5,0,10,3,10,0,0,0,0,19476,7.8,20412,262,51,4774,3524,26.2,1947.6,15,4,1,3,10,3,1,1,0,0,14702,6.8,16888,211,43,-4774,-3524,21.1,1470.2,15.0
8373,4519801172,0,16,2,1,3,16,5,0,0,0,0,14316,6.2,14965,195,44,-5219,-4005,19.5,1431.6,14,4,0,16,3,23,1,1,0,0,19535,7.2,18970,183,48,5219,4005,18.3,1953.5,27.0
8374,4517836453,1,12,5,1,3,7,3,0,0,0,0,15159,6.6,17052,235,60,-1984,-1530,23.5,1515.9,18,2,0,7,3,16,1,1,0,0,17143,6.8,18582,238,47,1984,1530,23.8,1714.3,39.0
8375,4523101614,1,14,1,1,5,3,2,0,0,0,0,15800,7.0,18222,236,40,697,700,23.6,1580.0,13,1,0,3,5,6,1,0,1,0,15103,6.8,17522,209,78,-697,-700,20.9,1510.3,22.0
8376,4519799499,0,19,4,1,5,5,6,0,0,0,0,16780,7.0,19102,253,63,774,1187,25.3,1678.0,17,6,0,5,5,7,1,1,0,0,16006,7.0,17915,233,52,-774,-1187,23.3,1600.6,41.0
8377,4511553683,0,15,3,0,7,5,7,1,1,0,0,16424,7.0,17990,205,60,427,479,20.5,1642.4,17,5,1,5,7,4,0,0,0,0,15997,7.0,17511,237,44,-427,-479,23.7,1599.7,37.0
8378,4519913894,1,19,3,1,3,4,2,1,0,1,1,17035,7.2,18941,257,52,1487,617,25.7,1703.5,18,3,0,4,3,6,1,1,0,0,15548,7.0,18324,223,64,-1487,-617,22.3,1554.8,29.0
8379,4523542787,0,17,1,0,3,5,4,0,0,0,0,14776,6.8,17631,203,64,-1960,-1464,20.3,1477.6,13,2,1,5,3,5,1,1,0,0,16736,7.2,19095,252,56,1960,1464,25.2,1673.6,22.0
8380,4527291064,1,13,1,1,10,1,15,0,0,0,0,18697,7.2,19162,237,36,4695,2313,23.7,1869.7,11,1,0,1,10,1,0,0,0,0,14002,6.4,16849,235,44,-4695,-2313,23.5,1400.2,26.0
8381,4505590856,0,74,4,1,3,2,7,0,0,0,0,14452,6.8,16280,202,40,47,-264,20.2,1445.2,16,0,0,2,3,2,1,1,0,0,14405,6.6,16544,226,48,-47,264,22.6,1440.5,34.0
8382,4525935490,0,30,4,1,6,13,6,1,1,0,0,16540,7.0,18158,235,66,-2145,-917,23.5,1654.0,14,3,0,13,6,15,1,0,1,0,18685,7.2,19075,193,48,2145,917,19.3,1868.5,21.0
8383,4515376019,0,18,2,1,8,6,5,2,1,1,0,16650,6.8,17551,233,37,907,-411,23.3,1665.0,11,6,0,6,8,3,0,0,0,0,15743,6.6,17962,195,66,-907,411,19.5,1574.3,16.0
8384,4518369652,1,16,6,1,7,5,6,1,0,1,0,16887,7.0,18500,212,39,1564,1214,21.2,1688.7,63,4,0,5,7,5,1,1,0,0,15323,6.6,17286,200,47,-1564,-1214,20.0,1532.3,36.0
8385,4512094452,0,14,1,0,11,7,12,1,1,0,0,18096,7.2,18860,222,56,686,350,22.2,1809.6,37,4,1,7,11,7,1,0,1,0,17410,7.0,18510,193,68,-686,-350,19.3,1741.0,34.0
8386,4491649384,1,42,3,0,6,4,7,2,1,1,0,16199,7.0,18445,213,53,531,947,21.3,1619.9,14,0,1,4,6,4,0,0,0,0,15668,6.8,17498,234,40,-531,-947,23.4,1566.8,23.0
8387,4522848273,1,15,0,1,6,8,8,1,1,0,0,16956,7.0,18364,197,72,-506,-228,19.7,1695.6,12,4,0,8,6,9,0,0,0,0,17462,7.0,18592,234,48,506,228,23.4,1746.2,25.0
8388,4523081068,1,16,4,0,7,8,5,0,0,0,0,15646,7.0,17325,192,35,-1528,-1421,19.2,1564.6,26,4,1,8,7,8,1,1,0,0,17174,7.2,18746,225,42,1528,1421,22.5,1717.4,26.0
8389,4522304761,1,53,4,0,4,6,5,1,0,1,0,15426,7.0,18021,207,59,-2376,-894,20.7,1542.6,38,7,1,6,4,9,1,1,0,0,17802,7.0,18915,227,59,2376,894,22.7,1780.2,26.0
8390,4517734306,0,15,2,1,6,7,8,0,0,0,0,16308,7.0,17279,217,48,-313,-1056,21.7,1630.8,35,2,0,7,6,10,1,1,0,0,16621,7.0,18335,207,59,313,1056,20.7,1662.1,33.0
8391,4500690189,0,17,2,1,4,6,2,0,0,0,0,15293,6.8,17871,204,56,-1306,-998,20.4,1529.3,18,3,0,6,4,9,2,1,1,0,16599,7.0,18869,221,52,1306,998,22.1,1659.9,19.0
8392,4527447311,0,16,1,1,4,4,4,1,0,1,0,16389,6.6,17526,210,48,997,-1143,21.0,1638.9,15,3,0,4,4,4,1,1,0,0,15392,7.2,18669,204,72,-997,1143,20.4,1539.2,38.0
8393,4519928092,1,24,1,1,10,7,9,2,1,1,0,18572,7.2,19279,208,60,1923,734,20.8,1857.2,14,2,0,7,10,4,0,0,0,0,16649,7.0,18545,205,51,-1923,-734,20.5,1664.9,25.0
8394,4524990107,1,14,4,1,8,6,8,2,1,1,1,18250,7.0,17742,235,37,2518,860,23.5,1825.0,16,0,0,6,8,6,0,0,0,0,15732,6.6,16882,216,40,-2518,-860,21.6,1573.2,30.0
8395,4517708245,1,15,2,1,4,12,7,0,0,0,0,15123,6.6,15874,169,48,-4949,-3427,16.9,1512.3,16,4,0,12,4,14,2,1,1,1,20072,7.2,19301,221,56,4949,3427,22.1,2007.2,36.0
8396,4501265779,0,12,2,0,8,6,7,0,0,0,0,16793,6.8,17595,210,36,115,-80,21.0,1679.3,14,3,1,6,8,6,1,1,0,0,16678,6.8,17675,238,41,-115,80,23.8,1667.8,27.0
8397,4517636448,1,12,2,0,2,9,1,0,0,0,0,14259,6.4,16277,216,41,-4814,-3701,21.6,1425.9,18,1,1,9,2,14,2,1,1,1,19073,7.4,19978,240,52,4814,3701,24.0,1907.3,37.0
8398,4500647186,1,33,4,1,4,2,4,1,1,0,0,16607,7.0,19014,261,68,2261,1906,26.1,1660.7,16,5,0,2,4,0,0,0,0,0,14346,6.6,17108,221,52,-2261,-1906,22.1,1434.6,33.0
8399,4509532137,0,21,4,1,5,14,3,0,0,0,0,15425,6.6,16296,204,31,-2904,-3121,20.4,1542.5,18,4,0,14,5,10,0,0,0,0,18329,7.2,19417,212,48,2904,3121,21.2,1832.9,19.0
8400,4495631767,1,17,9,1,9,2,9,2,1,1,1,20464,7.4,19989,251,65,6597,4613,25.1,2046.4,15,2,0,2,9,2,0,0,0,0,13867,6.2,15376,215,40,-6597,-4613,21.5,1386.7,15.0
8401,4526530551,0,14,3,0,3,7,2,1,1,0,0,14344,6.6,16049,193,63,-4269,-3208,19.3,1434.4,17,4,1,7,3,5,0,0,0,1,18613,7.2,19257,232,63,4269,3208,23.2,1861.3,37.0
8402,4521258257,1,18,6,1,4,4,3,0,0,0,0,15936,6.8,16572,229,44,218,-1933,22.9,1593.6,42,5,0,4,4,5,1,1,0,0,15718,7.0,18505,243,52,-218,1933,24.3,1571.8,17.0
8403,4501004124,1,18,2,1,8,2,9,1,0,1,1,18188,7.0,18675,208,49,3263,1440,20.8,1818.8,16,3,0,2,8,2,1,1,0,0,14925,6.8,17235,200,68,-3263,-1440,20.0,1492.5,22.0
8404,4516130084,0,15,3,0,3,6,0,0,0,0,0,14686,6.8,17861,238,44,-3597,-862,23.8,1468.6,20,3,1,6,3,8,1,1,0,1,18283,7.0,18723,243,52,3597,862,24.3,1828.3,23.0
8405,4521199121,0,13,1,0,0,4,0,0,0,0,0,14211,7.0,17395,227,63,-1725,-1169,22.7,1421.1,50,3,1,4,0,7,1,1,0,0,15936,7.0,18564,230,55,1725,1169,23.0,1593.6,29.0
8406,4519589584,0,18,1,1,4,2,3,0,0,0,0,15995,7.2,19023,220,72,500,64,22.0,1599.5,12,3,0,2,4,1,2,1,1,0,15495,7.0,18959,234,68,-500,-64,23.4,1549.5,34.0
8407,4527490147,0,9,2,0,3,12,0,0,0,0,0,14798,6.8,17372,225,48,-5533,-2481,22.5,1479.8,79,5,1,12,3,13,0,0,0,0,20331,7.6,19853,233,49,5533,2481,23.3,2033.1,15.0
8408,4524934660,1,17,3,1,5,1,4,1,1,0,0,15823,7.0,17964,197,48,2028,1165,19.7,1582.3,13,3,0,1,5,1,0,0,0,0,13795,6.8,16799,205,46,-2028,-1165,20.5,1379.5,28.0
8409,4518531939,0,16,5,1,2,6,3,0,0,0,0,14874,6.8,16729,232,60,-3131,-1768,23.2,1487.4,17,4,0,6,2,5,2,1,1,1,18005,7.2,18497,221,47,3131,1768,22.1,1800.5,22.0
8410,4522498340,1,14,2,1,11,6,10,1,1,0,1,19517,7.0,18337,216,50,3304,-85,21.6,1951.7,53,1,0,6,11,7,0,0,0,0,16213,7.0,18422,208,52,-3304,85,20.8,1621.3,26.0
8411,4524424750,1,18,2,1,8,6,6,0,0,0,0,16691,6.8,16656,191,64,-1421,-1364,19.1,1669.1,25,6,0,6,8,7,0,0,0,1,18112,7.0,18020,237,51,1421,1364,23.7,1811.2,30.0
8412,4510772679,0,41,2,0,5,7,8,0,0,0,0,15328,6.4,16143,191,39,-1980,-3337,19.1,1532.8,14,3,1,7,5,9,1,1,0,0,17308,7.0,19480,227,60,1980,3337,22.7,1730.8,31.0
8413,4500335888,1,14,2,0,7,4,5,1,1,0,0,17052,7.2,19250,234,64,1648,1881,23.4,1705.2,16,3,1,4,7,4,0,0,0,0,15404,6.6,17369,223,38,-1648,-1881,22.3,1540.4,19.0
8414,4525562740,1,17,9,1,9,6,6,0,0,0,0,16749,6.6,17028,177,64,239,285,17.7,1674.9,19,6,0,6,9,5,0,0,0,0,16510,6.6,16743,219,59,-239,-285,21.9,1651.0,28.0
8415,4521641335,1,45,3,1,13,7,13,1,0,1,0,18022,6.8,17168,182,36,1643,2462,18.2,1802.2,17,2,0,7,13,6,1,1,0,1,16379,6.2,14706,153,46,-1643,-2462,15.3,1637.9,23.0
8416,4520493215,1,54,5,1,5,1,9,0,0,0,0,15675,6.8,17474,198,48,994,-85,19.8,1567.5,15,2,0,1,5,1,1,1,0,0,14681,7.0,17559,243,66,-994,85,24.3,1468.1,31.0
8417,4492356958,1,18,3,1,12,12,13,1,1,0,0,19131,7.0,18354,209,38,-1025,-1860,20.9,1913.1,17,2,0,12,12,9,1,0,1,1,20156,7.6,20214,220,52,1025,1860,22.0,2015.6,32.0
8418,4525623416,0,21,1,0,2,6,2,1,1,0,0,14294,6.6,17461,220,61,-2820,-2226,22.0,1429.4,14,0,1,6,2,5,1,0,1,0,17114,7.4,19687,236,49,2820,2226,23.6,1711.4,15.0
8419,4503243020,0,17,2,0,3,12,3,0,0,0,0,14232,6.6,16592,216,38,-5617,-4035,21.6,1423.2,15,2,1,12,3,17,1,1,0,0,19849,7.6,20627,238,68,5617,4035,23.8,1984.9,27.0
8420,4503318833,0,12,2,0,4,8,4,0,0,0,0,15715,6.8,17533,229,40,-2733,-2104,22.9,1571.5,16,3,1,8,4,9,2,1,1,0,18448,7.4,19637,237,56,2733,2104,23.7,1844.8,15.0
8421,4510784617,0,13,19,1,5,8,2,0,0,0,0,16003,7.0,18252,221,50,5,185,22.1,1600.3,45,2,0,8,5,7,1,1,0,0,15998,6.8,18067,189,45,-5,-185,18.9,1599.8,32.0
8422,4502271780,0,9,2,0,4,8,2,0,0,0,0,15901,6.8,18288,233,55,-1333,284,23.3,1590.1,14,0,1,8,4,13,1,1,0,0,17234,7.0,18004,214,40,1333,-284,21.4,1723.4,23.0
8423,4511941552,1,17,6,0,8,2,9,1,1,0,0,16699,7.0,18113,238,36,1718,1073,23.8,1669.9,16,3,1,2,8,3,0,0,0,0,14981,6.8,17040,225,56,-1718,-1073,22.5,1498.1,29.0
8424,4500284767,0,16,1,1,6,7,9,1,1,0,0,16269,7.0,17222,222,44,-2132,-2887,22.2,1626.9,15,4,0,7,6,5,1,0,1,0,18401,7.4,20109,255,55,2132,2887,25.5,1840.1,42.0
8425,4515642835,1,13,2,1,16,5,17,1,1,0,0,21297,7.2,19371,221,42,6439,4362,22.1,2129.7,14,0,0,5,16,7,1,0,1,0,14858,6.2,15009,165,43,-6439,-4362,16.5,1485.8,16.0
8426,4527476599,0,17,1,0,3,7,3,2,1,1,0,14618,6.6,16828,199,56,-2564,-2469,19.9,1461.8,14,6,1,7,3,6,0,0,0,0,17182,7.0,19297,244,58,2564,2469,24.4,1718.2,30.0
8427,4524320720,0,32,2,0,4,10,3,1,1,0,0,15571,6.8,17116,228,63,-3481,-1919,22.8,1557.1,15,3,1,10,4,13,1,0,1,0,19052,7.4,19035,258,36,3481,1919,25.8,1905.2,24.0
8428,4518579110,0,19,3,1,9,7,8,0,0,0,0,19087,7.2,19779,250,60,2350,1981,25.0,1908.7,17,5,0,7,9,7,1,1,0,0,16737,7.0,17798,216,42,-2350,-1981,21.6,1673.7,36.0
8429,4510930403,0,20,3,1,3,11,3,0,0,0,0,14731,6.6,16187,193,36,-3804,-2878,19.3,1473.1,43,5,0,11,3,17,1,1,0,0,18535,7.4,19065,217,44,3804,2878,21.7,1853.5,43.0
8430,4508104960,1,20,3,1,8,2,11,1,1,0,0,17375,7.0,18886,241,38,2804,2924,24.1,1737.5,16,3,0,2,8,3,0,0,0,0,14571,6.6,15962,226,40,-2804,-2924,22.6,1457.1,23.0
8431,4515181704,1,17,3,1,7,4,3,0,0,0,0,17116,7.2,18779,245,52,951,-101,24.5,1711.6,16,1,0,4,7,3,1,0,1,0,16165,7.2,18880,252,53,-951,101,25.2,1616.5,32.0
8432,4502568283,1,15,3,0,7,7,8,2,1,1,1,19435,7.4,19608,248,63,2831,1855,24.8,1943.5,15,1,1,7,7,6,0,0,0,0,16604,6.8,17753,197,48,-2831,-1855,19.7,1660.4,18.0
8434,4520326449,1,18,5,1,8,7,10,0,0,0,0,17409,6.8,18491,259,40,2006,617,25.9,1740.9,39,4,0,7,8,4,1,1,0,0,15403,7.0,17874,183,52,-2006,-617,18.3,1540.3,24.0
8435,4525574521,0,44,6,1,5,3,8,2,1,1,0,17492,7.4,19477,244,59,1708,419,24.4,1749.2,95,7,0,3,5,3,0,0,0,0,15784,7.2,19058,237,54,-1708,-419,23.7,1578.4,29.0
8436,4527045294,0,16,4,0,6,11,8,0,0,0,0,16536,6.8,16917,232,41,-2018,-2401,23.2,1653.6,76,4,1,11,6,12,1,1,0,0,18554,7.0,19318,232,48,2018,2401,23.2,1855.4,30.0
8437,4500649869,1,13,3,1,3,2,3,1,1,0,0,15298,7.0,17946,232,60,383,-759,23.2,1529.8,16,1,0,2,3,0,0,0,0,0,14915,7.2,18705,233,72,-383,759,23.3,1491.5,34.0
8438,4519483858,0,18,4,1,5,12,1,0,0,0,0,15217,6.4,16160,193,39,-4199,-3576,19.3,1521.7,26,5,0,12,5,10,1,1,0,0,19416,7.2,19736,270,48,4199,3576,27.0,1941.6,16.0
8439,4522487692,1,14,3,0,3,6,4,0,0,0,0,15930,7.0,19263,241,71,-1240,-793,24.1,1593.0,14,4,1,6,3,6,1,1,0,0,17170,7.2,20056,252,64,1240,793,25.2,1717.0,35.0
8440,4518119286,1,17,0,1,6,6,7,1,1,0,0,16521,6.8,17859,214,56,90,-1069,21.4,1652.1,17,1,0,6,6,3,1,0,1,0,16431,7.2,18928,243,52,-90,1069,24.3,1643.1,29.0
